Stock Alt Year Catch ABC OFL SSB TotBiom
ai22 6 2024 22.6919 18.7135 22.6919 48.7289 210.778
ai22 6 2025 21.6052 17.78 21.6052 47.9077 224.06
ai22 6 2026 24.083 19.8197 24.083 50.6018 242.583
ai22 6 2027 27.8233 22.8981 27.8233 55.1009 260.487
ai22 6 2028 32.0211 26.3653 32.0211 59.918 274.934
ai22 6 2029 35.6123 29.1953 35.6123 63.5976 284.507
ai22 6 2030 37.958 31.0302 37.958 65.9918 289.259
ai22 6 2031 39.0921 31.9851 39.0921 67.1531 291.135
ai22 6 2032 39.5906 32.4173 39.5906 67.493 290.217
ai22 6 2033 39.5219 32.3146 39.5219 67.3421 288.657
ai22 6 2034 39.2778 32.0907 39.2778 67.0719 287.416
ai22 6 2035 38.8256 31.8205 38.8256 66.5124 286.401
ai22 6 2036 38.4901 31.4728 38.4901 66.0156 286.655
ai22 7 2023 24.6098 24.6098 29.693 54.782 211.945
ai22 7 2024 20.1881 20.1881 24.4534 50.8511 215.464
ai22 7 2025 24.0137 19.7917 24.0137 50.3863 230.592
ai22 7 2026 25.4678 20.9766 25.4678 51.9912 246.082
ai22 7 2027 28.5402 23.4974 28.5402 55.8323 262.202
ai22 7 2028 32.3519 26.6406 32.3519 60.2705 275.689
ai22 7 2029 35.7458 29.3145 35.7458 63.7475 284.793
ai22 7 2030 38.0023 31.0751 38.0023 66.045 289.341
ai22 7 2031 39.0999 31.9909 39.0999 67.1654 291.14
ai22 7 2032 39.5865 32.4137 39.5865 67.4906 290.201
ai22 7 2033 39.5163 32.31 39.5163 67.3367 288.64
ai22 7 2034 39.2737 32.0874 39.2737 67.0677 287.405
ai22 7 2035 38.8231 31.8184 38.8231 66.5097 286.394
ai22 7 2036 38.4889 31.4717 38.4889 66.0142 286.651
