Stock Alt Year Catch ABC OFL SSB TotBiom
ai22 6 2036 38.4884 31.4714 38.4884 66.0136 286.651
ai22 7 2023 43.4133 43.4133 52.3839 75.3276 264.173
ai22 7 2024 30.822 30.822 37.0714 62.3596 243.746
ai22 7 2025 30.3739 25.1318 30.3739 56.393 244.866
ai22 7 2026 28.2578 23.3146 28.2578 54.7195 252.025
ai22 7 2027 29.6175 24.4002 29.6176 56.9449 264.296
ai22 7 2028 32.6667 26.905 32.6668 60.6239 276.163
ai22 7 2029 35.7706 29.364 35.7706 63.795 284.707
ai22 7 2030 37.9453 31.0274 37.9453 65.9975 289.137
ai22 7 2031 39.0403 31.9418 39.0403 67.1067 290.967
ai22 7 2032 39.5446 32.3794 39.5446 67.4471 290.089
ai22 7 2033 39.4923 32.2905 39.4923 67.3109 288.578
ai22 7 2034 39.2617 32.0776 39.2617 67.0543 287.375
ai22 7 2035 38.8177 31.814 38.8177 66.5036 286.382
ai22 7 2036 38.4868 31.47 38.4868 66.0118 286.647
